date,diff
2015-12-12,60.9606709343
2015-12-11,63.169880913
2015-12-10,58.5708164743
2015-12-09,56.1451333593
2015-12-08,50.3133846833
2015-12-07,50.4386957245
2015-12-06,49.5429322057
2015-12-05,39.1911602402
2015-12-04,29.9415638173
2015-12-03,29.8401147362
2015-12-02,29.8624522536
2015-12-01,30.0495725191
2015-11-30,35.0155221953
2015-11-29,33.6366744548
2015-11-28,30.6046504044
2015-11-27,30.6647662937
2015-11-26,23.7072788763
2015-11-25,17.0981412455
2015-11-24,14.1424385846
2015-11-23,18.1390687635
2015-11-22,15.2484355373
2015-11-21,17.283431455
2015-11-20,16.8339858134
2015-11-19,21.3569535501
2015-11-18,23.7795615308
2015-11-17,23.773969696
2015-11-16,18.7006201398
2015-11-15,19.8292018624
2015-11-14,21.1095738162
2015-11-13,20.5029921383
2015-11-12,20.2075256396
2015-11-11,10.9034254102
2015-11-10,26.6666666667
2015-11-09,33.4609427481
2015-11-08,28.7181071232
2015-11-07,34.6052143528
2015-11-06,40.8359133127
2015-11-05,46.9789990817
2015-11-04,77.960806589
2015-11-03,49.6162012086
2015-11-02,22.8475345407
2015-11-01,19.936597423
2015-10-31,23.9952688172
2015-10-30,27.6485900217
2015-10-29,21.5751295175
2015-10-28,15.5191585837
2015-10-27,11.9777088608
2015-10-26,12.4939827579
2015-10-25,19.2584971879
2015-10-24,14.8359501134
2015-10-23,16.0940636307
2015-10-22,13.4997133611
2015-10-21,9.40081799477
2015-10-20,8.35637905605
2015-10-19,8.34060732499
2015-10-18,8.83330184223
2015-10-17,10.7316116892
2015-10-16,7.48180226665
2015-10-15,2.36939458417
2015-10-14,0.955631399317
2015-10-13,1.10602435633
2015-10-12,4.38938738219
2015-10-11,6.38946133542
2015-10-10,5.85498558319
2015-10-09,5.6855036855
2015-10-08,7.11617898043
2015-10-07,7.75554675119
2015-10-06,7.59151227112
2015-10-05,5.38055638056
2015-10-04,6.0379241517
2015-10-03,5.36515252893
2015-10-02,5.10335917313
2015-10-01,6.09086370444
2015-09-30,4.95569087579
2015-09-29,4.13793103448
2015-09-28,3.04714543416
2015-09-27,-1.82471609471
2015-09-26,-1.58138895245
2015-09-25,-1.29845327103
2015-09-24,-3.42238424289
2015-09-23,-3.40210426616
2015-09-22,-3.59105728924
2015-09-21,-4.02924765413
